Date,sp_500,Algo 1,Algo 2,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
2015-04-22,0.00508751770141469,0.0014575044128626454,0.0047743613986090715,0.0009741602415507256,-0.0008272682321979197,0.008590964620748931,0.0037676848430179275
2015-04-23,0.002357729748192483,-0.001625994795625022,0.005186267551971178,0.0010665546817723026,0.002972370679944936,0.0007364438336603385,0.007060747556912883
2015-04-24,0.00225279588060201,0.0021573517564836327,-0.003065346064672203,0.0032181629162517647,0.0004666063449776381,0.001550174142244565,0.00025950004851660324
2015-04-27,-0.004141304912428145,0.0006435312225783335,-0.008091865285141742,-0.0026200807059345572,-0.01132129644627855,-0.0038115102470903657,-0.0026637191782969967
2015-04-28,0.0027691899171140566,0.002743592021378893,0.0021916785150024377,-0.0004553188717991707,0.0018861299788333066,0.0027311302521799696,-0.004364476925758365
2015-04-29,-0.003740377158637509,-0.002332507798289543,-0.004240478791968053,-0.0042327286463821326,0.0014434094823267962,-0.0007602197848491921,-0.005849477608867892
2015-04-30,-0.010128865367728945,-0.009083160321012671,-0.009500538111766776,-0.009174575905370077,-0.0042795829191309975,-0.010341231271256746,-0.007964247860196672
2015-05-01,0.010922987662490113,0.005196881377843113,0.0032634165138780047,0.0060511250281771725,0.002551180644756457,0.0065263017594465724,0.00965024309219453
2015-05-04,0.0029407719051932624,0.0031712121605750178,0.001875593663696901,0.0031331272933197147,0.0006206414236411549,0.002410865263729134,0.0037321508754037946
2015-05-05,-0.011837369767650707,-0.0054069698945131035,-0.008510308544491923,-0.012248413129675841,-0.0034809299605225164,-0.0066101536387021,-0.014421070739810802
2015-05-06,-0.0044556966871822645,0.0067774000860583656,-0.0039679204744225705,0.0004433501953717833,-0.003400236219605945,-0.005486682838825585,-0.005900261604219304
2015-05-07,0.0037737663149290945,0.013490616517105938,0.0002948685556407774,0.008045893196105602,0.004369825719011232,0.0020935545008429197,0.00797310603332102
2015-05-08,0.01345785440613012,-0.002653410926597141,0.010462048637654523,0.006919050611678079,0.006408434220801285,0.008641431685082468,0.00577465236001129
2015-05-11,-0.005089551533481451,-0.0015098260887645284,-0.0007154990857349624,-0.002807456205317416,-0.0004634373348618714,-0.0062474335455156025,-0.000781480202904361
2015-05-12,-0.002949656348410934,-0.0005823158960999508,-0.0025345308132344122,0.0008538716446382378,-0.0007808242192828273,-0.003578165907397235,-0.007931550345414262
2015-05-13,-0.00030488966805131135,0.0003949283778008191,0.001439049642483748,0.0,0.0,0.0,0.0
2015-05-14,0.010779230681254859,0.004243069244263107,0.006485164210020709,0.0,0.0,0.0,0.0
2015-05-15,0.0007684691905143204,0.0018446427615120406,0.002392640598836123,0.0033920266723943553,0.00034743480511667535,0.0023302215510598856,0.005031992256946394
2015-05-18,0.003047961822747025,-0.007829243610943322,0.0029215930487483197,0.0010253974552416614,0.0043210574369816354,0.0023330809323944823,0.0022995433279806576
2015-05-19,-0.0006434341536727395,-5.024590557255876e-05,-0.0032028581546496506,-0.0010986550208031962,-0.0005936723741751804,0.002077731980219211,-0.0008251846147441232
2015-05-20,-0.0009305254649102368,-0.0043401918259833895,-0.0015009010588623774,-0.0018732252210500453,0.0012737433760576786,0.00043829427050301467,0.001162461800208181
2015-05-21,0.002337888374062347,0.006865928091824445,-0.00016239608454743246,0.002224606563547837,0.003177998481931565,0.0009174729199730168,0.004596760139648382
2015-05-22,-0.0022338817919862475,-0.007780338452813972,-0.0038920822617498135,0.0005417585388527435,0.0002920612691308388,0.0007344149843024893,0.0052675523121386006
2015-05-26,-0.01028192995494015,-0.004471469176928933,-0.009912527789424754,-0.00871830507154625,0.0009676449529909538,-0.0071670845846161235,-0.0033622585324445398
2015-05-27,0.00916262712669913,0.0009350704815307492,0.01052471631470687,0.0055359386954314535,0.003382679941782429,0.0058313806272003435,0.003505378996296216
2015-05-28,-0.0012667884792887385,0.003087414045090036,0.0012515719598218881,-0.0015987359927381872,0.0006190338596203659,-0.0014913963106043535,-0.008909478229770174
2015-05-29,-0.006318400218786491,-0.0017153963217032965,-0.005320328387590475,-0.0015331167678223068,5.8714455346109424e-05,-0.004973339871131133,-0.005497828253969272
2015-06-01,0.0020594194714789182,-0.006465166346574512,0.0008982739381267393,0.0020812756386008324,-0.00011296221611734047,0.0008367055129891997,0.0029157613744033033
2015-06-02,-0.0010086516742198182,0.007561035262097357,0.0016032625568366,0.0032039090197975018,0.0004800749450011299,-0.00126094878842109,0.0007174833664982394
2015-06-03,0.0021188850967008843,-0.0059058249601278215,0.007484482158331672,0.003248171274356393,-7.993925359195407e-05,0.0010133703493921953,0.0010169903682866188
2015-06-04,-0.008623177094419732,-0.002927876177068108,-0.008629693851165235,-0.005805559679860961,-0.004054095054897511,-0.00954839923681361,-0.009874478644349649
2015-06-05,-0.0014361783342240475,-0.008371584461595362,0.003024608785424837,0.002224206617946312,0.0012237037820321814,-0.0009672850539865774,0.010381324572437343
2015-06-08,-0.00647448669982742,0.0009587272496654108,-0.002507053304774968,-0.01005313758299664,-0.0034606281682477698,-0.007402033470336965,-0.006331944406023693
2015-06-09,0.00041841406640763523,0.0021696836682874327,-0.003834392622310593,0.00030841329467179435,0.00025084567129818325,0.0005412156216157982,-0.0015953414326840276
2015-06-10,0.012042400788404573,0.0028595787762313767,0.010137206861374329,0.009506765971000863,0.004911195948708924,0.008996315002000044,0.01259881691483966
2015-06-11,0.001738552156564932,-0.0018329767023758038,0.0020961543205530206,-0.00029306530161610217,0.0017059472901641561,0.004141263182783961,0.0004913190227773255
2015-06-12,-0.006994300238043261,0.0004930148192941468,0.00016340167184993338,-0.0021077469462302822,-0.002434461463618143,-0.0055339092925360545,0.004255973105020239
2015-06-15,-0.004622488789987278,-0.002815044198651067,-0.002586566010950087,-0.003400452158348166,-0.0015512287181937976,-0.00485451031865225,-0.007897064302326062
2015-06-16,0.005689804886707783,-0.002116067688170829,-3.500471278099672e-05,0.0010892881912969443,-0.00012863934543050348,0.002638027793563591,0.0010908375384890423
2015-06-17,0.001979687924857698,0.0032060790392060712,-0.0017825054649327184,-0.0017146754766553807,-0.002332744092803818,0.0008381826517656067,0.0008711225471376148
2015-06-18,0.009902687056045245,-0.00032536399345277014,0.007018101457953009,0.003868265359323608,0.004804450087311674,0.008363286009602788,0.0032893952099657398
2015-06-19,-0.005303501725405946,0.006584007717959071,-0.0039136092348209155,-0.001798928548697898,-0.0009096672063709788,-0.0015430312899998855,-0.009432282799691438
2015-06-22,0.006094815615239835,-0.0021422810120427967,0.005757918219019658,0.0063022910874153135,0.0023973481372536747,0.003600631979148172,0.0019214230173629774
2015-06-23,0.0006359375368019116,0.0030539989267600845,0.00196970604035375,0.0008716758003386449,0.0012003345277671331,-0.0003825135206220187,0.003066972356118525
2015-06-24,-0.0073533565577629245,0.003789712932854293,-0.007285985054611152,-0.0056936186676936895,-0.0046252715239230024,-0.009462694006868055,-0.00572512099925393
2015-06-25,-0.002973565148109092,-0.0075975892915687545,-4.7837256225786685e-05,0.0016993342251063748,0.0015946974013278936,-0.0016461083440371116,-0.00824742469375972
2015-06-26,-0.0003900471386237836,0.003362275353405113,-0.002704217287181549,-0.01059800449064352,-0.004985520085365014,0.003985804858968933,-0.0051029361356617065
2015-06-29,-0.020866147352592623,0.000902537403128463,-0.02373576163446716,-0.019128767248069,-0.006835206366060498,-0.01938372012297951,-0.019996585416474533
2015-06-30,0.0026583853346553443,0.0025243842309771213,0.007394596874308028,0.0060732714596183355,0.0015495993638208196,0.004071330009511875,0.01182553399928099
2015-07-01,0.0069361304050681305,-0.007846882563218338,0.002724189592733733,-0.001364683300029923,0.002100393219480967,0.005814715560871653,-0.0013042615337074404
2015-07-02,-0.0003080744384861278,-0.0020046582839906,-0.005172346590596893,0.0006127121282701875,-0.0001386479499814186,-0.0017814596172492925,-0.009721227599883031
2015-07-06,-0.003861747512976854,-0.014638322583380388,-0.0049580218925801035,-0.005870023410775471,-0.002185727849183139,-0.0010826389099923839,-0.005799069714534033
2015-07-07,0.006080937373112327,-0.004610845102665586,-0.0025190735887469797,0.0005972888032872438,0.003961577917730219,0.004652292328031216,-0.007633501972860834
2015-07-08,-0.016652733335255188,-0.013853486214533363,-0.015528131557605972,-0.017211462455095417,-0.007654141885372057,-0.014787697662911103,-0.011736733650209108
2015-07-09,0.002262200246252455,0.014090382884518209,0.0036235786214499814,0.0074719832249858795,0.0038865165436641202,0.0004408388887926496,0.017669528083365416
2015-07-10,0.012338456888524973,0.0033620882017883326,0.014381380414426263,0.008968961809522336,0.0035885156191668437,0.01360494161508341,0.007015003102871953
2015-07-13,0.011066059269389639,0.004215344142836773,0.008575310276645261,0.007945920110751237,0.001149331784531915,0.008658117166186585,0.01017848317243164
2015-07-14,0.004457991998475963,0.005465131083449105,0.003058352526627457,0.004871979091193524,0.00446747231062683,0.0028884323232309943,0.0018555539354889734
2015-07-15,-0.0007397010848948504,-0.009467996478341859,-0.004187950600892395,-0.008264115148094886,-0.0042955589271318475,-0.002344440047281293,-0.010163410944454832
2015-07-16,0.008014615165606864,-0.00792537292718557,0.007272301786172696,0.0026830895835052715,-0.0021700757501152967,0.003934819686220782,0.014834819300268531
2015-07-17,0.0011062519712468077,-0.009170175838953229,-0.0013518308764085929,-0.001662113674263499,-0.003665067019300361,0.0011084694645147053,0.008452189893634944
2015-07-20,0.0007711695444458933,-0.01324290791302058,-0.006227552036318111,-0.008216655863186317,-0.0033487560389712234,0.0013445913636489506,-0.004670495467185898
2015-07-21,-0.0042616573007311365,6.897566179547843e-05,-0.004191838249651801,0.0008684090936226241,0.0007306553460315612,-0.006045643550015356,-0.001677817736863818
2015-07-22,-0.002387682202330099,-0.011106599691410476,0.001176576552902599,-0.002052720280821818,-0.001337521594642177,0.0012713613452361994,0.0017261405721773482
2015-07-23,-0.005676040016082129,-0.0009967990600946233,-0.007480552849762439,0.0027675343519104607,-0.0016768631690191607,-0.0020899773568288094,-0.010945777193684279
2015-07-24,-0.010703327545608099,0.002823444589843655,-0.011761561708707602,-0.011161310559215877,-0.005701263004326607,-0.0033705064151774433,-0.009782180259121807
2015-07-27,-0.0057750102180655905,-0.004580712323396675,-0.010165727885076624,-0.00894555818464815,-0.012591459816287731,-0.008106780898421317,-0.018804004528584328
2015-07-28,0.012386102029366963,0.010567033761026641,0.0063454818210594115,0.008596549338298898,0.0021593795992267406,0.007026321493941445,0.008162662015691824
2015-07-29,0.007318762689597635,0.011991736764633736,0.003721428184419489,0.0076621201719171425,0.003381917461467099,0.007917431599953062,0.0036070570897819287
2015-07-30,2.845530383144279e-05,-0.0022629505255006284,0.002934351937540735,0.00023268943023690983,0.0021155191299060405,0.003160207287607797,-0.002041578886225026
2015-07-31,-0.0022716171163267296,-0.003018467875730513,0.0035677123049505546,-0.002888115647286193,-0.0010387294456383198,-0.001834496790499518,-0.00019242329363566848
2015-08-03,-0.002756863639820639,-0.009612472269890248,-0.005728345509960051,-0.00460300651864598,-0.001983651505543471,0.0013597158422617994,-3.612037916622679e-05
2015-08-04,-0.0022497187851517886,-0.0029197408365840122,-0.0002841130242365737,0.0013422619316794115,-0.01021833511847692,0.0006843504832250157,-0.0033542981059566657
2015-08-05,0.003114669520188018,-0.0037093677628454173,0.001362737743539598,0.004218790266583339,-0.003760371377478422,0.0017999881724748425,0.004377033495213789
2015-08-06,-0.007752971654983343,0.010591736522412316,-0.01201122534881144,0.0004459722559202461,-0.003822025083400682,-0.005835758787857026,-0.002837751409281664
2015-08-07,-0.0028748872122712488,-0.00037427924977827184,0.013425255678659,-0.005017721089090155,0.002052716934897836,-0.0014149680713723134,-0.007747359056992531
2015-08-10,0.012808232694927035,0.007061600974260398,0.0107735753254248,0.014225877694016063,0.010811095827389705,0.008946054864899189,0.005262502815616799
2015-08-11,-0.009557167162504987,-0.011918114028964677,-0.0031265295005528547,0.0,0.0,0.0,0.0
2015-08-12,0.0009500640573494312,0.0030255267078849284,0.0024370018077077248,0.0,0.0,0.0,0.0
2015-08-13,-0.0012751372210638712,-0.0034472367830541105,-0.004732043712487901,0.0,0.0,0.0,0.0
2015-08-14,0.0039118935964941315,-0.005043346044475368,0.0017747140964199774,0.00040143290952388,-0.00041313654079699885,0.004329817665133406,0.012245166620439285
2015-08-17,0.005211470973541132,0.0009457405771867547,0.003387684398140137,0.0044494697505610414,0.0046958346383476615,0.003442328894982083,-0.005222479665145663
2015-08-18,-0.0026255208234241545,-0.005918606635031976,-0.003775688354313658,-0.006355226037985662,-0.00017390404166417459,-0.0017215852939859164,-0.012749169159479656
2015-08-19,-0.008254964424012301,-0.015195113737990571,0.0024005654390368125,-0.007915326602721541,-0.005929744607012899,-0.0028015206690786827,-0.006636527365591061
2015-08-20,-0.021100110116800797,-0.014021449753747741,-0.018880390385838944,-0.01923635432523341,-0.014526326545738375,-0.01934036087917479,-0.047108486688247735
2015-08-21,-0.031850982202944356,0.0034304570172444693,-0.015338380924904228,-0.016851863985379856,-0.009936541300330948,-0.02737299276934091,-0.019140374604041943
2015-08-24,-0.03941366590728046,0.0015105490226159574,-0.03693702256500124,-0.029425529131852257,-0.015218624771742297,-0.02938089026683144,-0.03890042756505418
2015-08-25,-0.013522007595565322,0.010167999870138193,-0.0010844410037497802,-0.006769648801398964,-0.004944040187574217,-0.006170457272591357,0.02271811697036097
2015-08-26,0.03903384539598753,0.01937070687627997,0.019908667391112304,0.02224599941393968,0.016486805186387562,0.02902103758255525,0.03140819539143447
2015-08-27,0.024297736162143035,0.03111986381793917,0.022347121469510667,0.024140402299537067,0.011821119059018724,0.01740164907659669,0.03996767700652448
2015-08-28,0.0006087560246721413,0.017295561784119087,0.01283597554753593,0.0041079058863915385,-0.00043789578077435554,-0.001647367660540966,-0.007137201223664347
2015-08-31,-0.008391699809439435,0.0036303395404617264,-0.0014873930147613554,-0.003931144842099221,-0.00305045625623801,-0.0049772456595746925,-0.01964951050387098
2015-09-01,-0.029576407832956453,-0.005834105686552165,-0.022656375083287543,-0.018979865749736532,-0.012439285877697605,-0.02299728375140153,-0.03757703090230746
2015-09-02,0.018292969668469272,0.007288649903810371,0.011359360085322602,0.012422403109010549,0.004931528198371725,0.011321696016582727,0.007745900156828966
2015-09-03,0.0011647835144650287,0.0013828780787285642,-0.0016801115355354625,0.0028786063856600648,-0.0014261086997603425,0.005152497337702844,-0.009052280647209754
2015-09-04,-0.015329578244401953,-0.008472228294809895,-0.005795145483156586,-0.009752110915713376,-0.001392928161081941,-0.011553386308890691,-0.0297776474591368
2015-09-08,0.025083020164270664,0.0012234480601510393,0.01597237131134087,0.01505477950906875,0.0089843542343635,0.016258967390636814,0.01508438957750524
2015-09-09,-0.013897563229596788,0.007693014979517209,-0.007735099149910881,-0.0067329129834396975,-0.010875914025349376,-0.009148926097625965,0.01072726237425492
2015-09-10,0.005277955139955992,-0.005218002253755428,0.0042623168616086025,0.0016802436866323325,-0.000496626149216417,0.0015359719957781515,-0.006015188831707263
2015-09-11,0.0044870382986135215,0.005596580775166986,0.0015457629863049832,0.0014604215526949904,0.002205829119597436,0.003167561124569618,0.003707805011589072
2015-09-14,-0.0040896458529868784,0.0035995600748318962,-0.0027168015172621147,-0.00325831535452148,0.0006724285735164592,-0.003333143545703132,-0.007333693122125838
2015-09-15,0.012831344116577714,0.0021187365500281614,0.008325960080011355,0.005729503457547303,0.007811204998452227,0.008214516566266594,0.0216236094622273
2015-09-16,0.008705367298757816,0.0159452888278449,0.009891815826797464,0.010403591830427937,0.0031231434793241863,0.004714349112777461,0.03481322062168224
2015-09-17,-0.0025610055580335134,-0.004330864303291133,0.003724260098184357,0.004172836627910126,0.002689819369827484,0.0002334548873743625,0.007767268557322905
2015-09-18,-0.016164204602552523,0.023427165886625988,-0.012599976989987716,-0.011807904595396157,-0.008124430431414753,-0.012255813778895064,-0.01758176914766496
2015-09-21,0.004565813598361723,-0.0019229029678795523,-0.0002708260577642106,-0.005188922841287247,-0.008369837435303841,0.006756612846033905,-0.0063523922576502745
2015-09-22,-0.01231843902042229,0.0030556908894035124,-0.013679155493076928,-0.014365924670731056,-0.004426876033399085,-0.010957796316999224,-0.014606118151967329
2015-09-23,-0.002048652933485662,-0.010264263616162079,-0.005040592410446561,-0.0069669285363641595,-0.005043451264796217,0.0013443228632177284,-0.01506444021152653
2015-09-24,-0.0033629742722152134,-0.0027787811479072213,0.0006934313307193095,-0.006186555066429733,-0.0003136912824283078,-0.008966371451451627,0.018674685154722592
2015-09-25,-0.0004657806483666649,-0.0015096362737217974,-0.010760916027023537,-0.008705068192917387,-0.011242272564677023,-0.003189608883099715,0.0014496112138708828
2015-09-28,-0.02566611782492978,-0.017165252890895075,-0.0261661304443258,-0.030526244000002367,-0.0302816340133375,-0.026430411340857662,-0.03048501814123683
2015-09-29,0.0012328818080848958,-0.013691650855098872,-0.007279072487326978,-0.004079252329353245,-0.008338889308307396,0.0035016542216805835,-0.004657831908651544
2015-09-30,0.0190755218699743,0.020916383817248287,0.015348750912789274,0.017704006763161532,0.016845118008690818,0.01187254648677172,0.03516638731130639
2015-10-01,0.001973927490716232,0.009218632865189641,-0.003987365840138133,0.004077473831567868,0.008618784898667187,0.0016114176361519128,0.010070904267592162
2015-10-02,0.014315268580220586,0.025402419908945026,0.013143945979971709,0.01771779147264585,0.014584382121717974,0.009093372278827559,0.03510463964703092
2015-10-05,0.01828980813381431,0.0263812204189235,0.01927773444694894,0.01628555995487946,-1.9535477035037552e-05,0.015564674467326125,0.01231761160314826
2015-10-06,-0.0035882338139452408,-0.0034798941721256305,0.0005338456435682629,0.0008116137483444862,-0.0009687147729675604,-0.005172394731409957,-0.01646831680486993
2015-10-07,0.008035678209220576,0.0064180578694699505,0.012415636215735014,0.010538206708111229,0.0006526755414519857,0.008995819804137772,0.0057664121205596155
2015-10-08,0.008818386335509576,-0.01365405185252132,0.012446690048903216,0.00602610571789941,0.00621988373760396,0.0032623659173323105,0.011985152205529205
2015-10-09,0.0007251307470337309,0.009467566356410748,0.0019607370785220926,0.0011659071735174995,-0.0011165252988558636,0.0003197216152877047,0.010405324891473722
2015-10-12,0.0012755038736604885,0.01023094440379595,-0.001806331738597364,-0.002263127573990609,-0.002413938485898881,0.0022250223618403013,0.003727052506982576
2015-10-13,-0.006825414134604912,0.001488354945183054,-0.009775179306830422,-0.008954028391583768,-0.01139689540855715,-0.003731906624934611,-0.026305707154107072
2015-10-14,-0.004716298429397803,-0.0035588522727205826,-0.002834227789996338,0.000324614846989979,0.004492338450844846,-0.004680549841610482,-0.018379723571481432
2015-10-15,0.01485277599486512,-0.0016525751541941573,0.0159045718757823,0.01144582694044982,0.006205948057715682,0.01847232999078829,0.0025571516728444266
2015-10-16,0.004570474242289402,0.0063593487509062616,-0.0037778999933972,0.003940916522920057,0.004156691250256861,0.006172903071350433,0.005242966615657929
2015-10-19,0.00027052151629769483,0.009801131579673354,-0.003041476148796885,-0.004317907229198115,-0.001756047076304168,0.0004598278962375523,0.0071450256550706906
2015-10-20,-0.001421083170244808,-0.012867041931637678,0.011739489681699314,-0.002328210348209625,-0.00887834285427047,0.0014147514067792688,-0.008820902583286827
2015-10-21,-0.005825376581296671,-0.000410877299362851,-0.01307903501516801,-0.013934385919458614,-0.010111109033731358,-0.006907991014543424,-0.015733696071561054
2015-10-22,0.016627537222502875,0.0018050253760957405,0.006745201809994625,0.009899543170014844,-0.00822166037332217,0.006310245418656324,0.007891756476609668
2015-10-23,0.011030396928638497,4.224250235884773e-05,0.005278168447610082,0.012022488516220564,0.018284440987980318,0.008114225173666556,0.017093530186491183
2015-10-26,-0.0019131147145990957,-0.002997406373316561,-0.004345979391179881,0.005491178716603873,0.003899617408694267,0.004319303830453425,0.004006687664569021
2015-10-27,-0.0025540995953997614,-0.011335912944229304,-0.012363642354276942,-0.010447777210264351,0.0037501662566103993,-0.004141274783514115,0.0016800369026153115
2015-10-28,0.011839933394323987,0.011749727699762187,0.01995459660055028,0.016201480270641166,0.00639818324998398,0.0065445867509004154,0.0115446599617417
2015-10-29,-0.00044968545937285054,0.0008979982890238141,-0.007118613472299157,-0.0012930354908113895,0.003684834997583764,0.0013089742963388053,-0.0036344547606719244
2015-10-30,-0.0048099702786910115,-0.0006294908886394138,-0.002273429800331173,0.004128294617100847,-0.0015052517292194476,-0.010815732467507222,0.006531212326751579
2015-11-02,0.011873845798707316,0.012057563098272123,0.01666050393732665,0.012484215284677358,0.010355822606001208,0.002313769399915566,0.013296887708456941
2015-11-03,0.002728072051519481,0.01946933971627447,0.0006287133157957543,0.0058532782448204035,0.002269034892278255,0.007129820458716685,0.01433063522456135
2015-11-04,-0.0035453765540646165,-0.004577670200498783,-0.0009063068176503245,-0.0017377683424140145,-0.0007055677042061559,-0.0019381165746314988,0.0035142651782205108
2015-11-05,-0.0011320880364932284,0.0005432534679480922,-0.0058957867406183705,-0.006155277081658639,-0.004111328750458831,0.0020586346504969373,-0.011633422513214864
2015-11-06,-0.00034763063530685034,-0.011656573134505984,0.0039957342436882145,0.00554267032156619,-0.0009191327534781023,0.0017778472895446649,0.014817748941969857
2015-11-09,-0.00982278963414629,-0.0014008742715720572,-0.0100645516593877,-0.007598566888338709,-0.01075928364181089,-0.011258891926589465,-0.019281795281030027
2015-11-10,0.0015106466914911465,-0.0013582186917913278,-0.0005304764120306594,2.6349419326443524e-05,0.005827560502073004,0.002581452796463157,-0.006143394682728509
2015-11-11,-0.0032280998405164185,0.005283969377723404,-0.004188593921590561,-0.00492349414640869,-0.007050813125397237,-0.0007490696099656803,-0.0035548939547060954
2015-11-12,-0.01399036144578314,0.0027868306142639267,-0.016438637789273028,0.0,0.0,0.0,0.0
2015-11-13,-0.011207397957936904,0.004208395303686004,-0.007261028017883302,0.0,0.0,0.0,0.0
2015-11-16,0.014903313824738973,-0.001445835958778684,0.0027698689934495427,0.006608182327954014,0.0021067943966213143,0.012049452044939457,0.04057646836431883
2015-11-17,-0.0013393792099123392,-0.006806755707288525,-0.005814567612256721,0.0032244501648739377,0.0017263072609170482,-0.0014087293885890473,0.014900777182699
2015-11-18,0.016162384658902518,0.002572819795176113,0.011198617091706373,0.01413112361044244,0.010304303195228348,0.01515325391820954,0.017856813783518888
